,name,job,tool,runtime,timesaved,date
213,Designer101,SK-HYNIX-1024250-AQUARIUS-CP-BRD-00-51,Set Constraint,161.txt,,Thu Dec 13 21:07:26 2018
214,Designer101,TRANSITION-VIA,Padstack Generator,34,095429,Fri Apr  5 21:55:04 2019
215,Designer102,020043a,Padstack Generator,140,145058,Mon Apr 15 02:53:18 2019
216,Designer102,07465A,Padstack Generator,52,114345,Thu Apr 11 23:44:37 2019
217,Designer102,AMD-1027190-GENESIS-CBC-QS-WS-PLB-BRD-06-s3,Design View,83,193732,Thu Apr 18 07:38:55 2019
218,Designer102,AMD-1027190-GENESIS-CBC-QS-WS-PLB-BRD-06-s4,FAB Drawing,1271,194458,Thu Apr 18 08:06:10 2019
219,Designer102,AMD-1027190-GENESIS-CBC-QS-WS-PLB-BRD-06-s4,TDR Report,0,204904,Thu Apr 18 08:49:04 2019
220,Designer102,AMD-1027190-GENESIS-CBC-QS-WS-PLB-BRD-06-s5,TDR Report,1,210517,Thu Apr 18 09:05:18 2019
221,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-10,Highlight Count,n_a,121610,Thu Nov  8 23:16:10 2018
222,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-6,Highlight Count,n_a,102639,Tue Nov  6 21:26:39 2018
223,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-6,Highlight Count,n_a,104137,Tue Nov  6 21:41:37 2018
224,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-6,Highlight Count,n_a,110021,Tue Nov  6 22:00:21 2018
225,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-6,Highlight Count,n_a,110218,Tue Nov  6 22:02:18 2018
226,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-6,Highlight Count,n_a,110234,Tue Nov  6 22:02:34 2018
227,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-6,Highlight Count,n_a,110252,Tue Nov  6 22:02:52 2018
228,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-6,Highlight Count,n_a,110314,Tue Nov  6 22:03:14 2018
229,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-6,Highlight Count,n_a,110334,Tue Nov  6 22:03:34 2018
230,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-6,Highlight Count,n_a,110354,Tue Nov  6 22:03:54 2018
231,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-6,Highlight Count,n_a,110419,Tue Nov  6 22:04:19 2018
232,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-6,Highlight Count,n_a,110615,Tue Nov  6 22:06:15 2018
233,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-6,Highlight Count,n_a,110630,Tue Nov  6 22:06:30 2018
234,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-7,Highlight Count,n_a,161942,Wed Nov  7 03:19:42 2018
235,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-8,Highlight Count,n_a,125138,Wed Nov  7 23:51:38 2018
236,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-4-9,Layer Panel,72.txt,,Thu Nov  8 22:55:21 2018
237,Designer102,AQUANTIA-1020820-FIJI-LOADBOARD-OCTAL SITE-BRD-7-1,DiffPair Info,n_a,174521,Tue Dec  4 04:45:20 2018
238,Designer102,HISILICON-1026920-HI3690V200_FTX4-BRD-69-7-nj1,Check Un-Miter,35,171533,Thu Apr 18 05:16:08 2019
239,Designer102,HISILICON-1026920-HI3690V200_FTX4-BRD-69-7-nj1,Check Un-Miter,387,170754,Thu Apr 18 05:14:20 2019
240,Designer102,HISILICON-1026920-HI3690V200_FTX4-BRD-69-7-nj1,Check Un-Miter,47,171426,Thu Apr 18 05:15:12 2019
241,Designer102,HISILICON-1026920-HI3690V200_FTX4-BRD-69-7-nj1,Check Un-Miter,657,165653,Thu Apr 18 05:07:50 2019
242,Designer102,HISILICON-1026920-HI3690V200_FTX4-BRD-69-7-nj1,DRC View,212,171617,Thu Apr 18 05:19:49 2019
243,Designer102,HISILICON-1026920-HI3690V200_FTX4-BRD-69-7-nj1,DRC View,319,171959,Thu Apr 18 05:25:18 2019
244,Designer102,HISILICON-1027350_FTX12-brd-39-n1,DRC View,115,152751,Mon May  6 03:29:45 2019
245,Designer102,HISILICON-1027350_FTX12-brd-39-n1,DRC View,244,153008,Mon May  6 03:34:12 2019
246,Designer102,HISILICON-1027350_FTX12-brd-39-n1,DRC View,95,153425,Mon May  6 03:36:00 2019
247,Designer102,INTEL-1027280-X74B-BRD-09-nj1,Import Subdrawing,101,135445,Wed Apr 17 01:56:26 2019
248,Designer102,INTEL-1027280-X74B-BRD-09-nj1,Import Subdrawing,22,135931,Wed Apr 17 01:59:53 2019
249,Designer102,SE_VT,Padstack Generator,21,190347,Mon Mar 25 07:04:08 2019
250,Designer102,SE_VT,Padstack Generator,28,175035,Mon Mar 25 05:51:03 2019
251,Designer102,XILINX-1020500-VIRTEXUSP-FSGA2577-BRD-50,TDR Report,0,101303,Wed Apr 10 22:13:03 2019
252,Designer102,XILINX-1026360-A2197-AFX3-BRD-105,Create Xsection,29,151350,Wed Apr 17 03:14:19 2019
253,Designer102,XILINX-1026360-A2197-AFX3-BRD-41-9,Create Xsection,22,192534,Thu Mar 21 07:25:56 2019
254,Designer102,XILINX-1026360-A2197-AFX3-BRD-42-1,Import Subdrawing,173,093824,Thu Mar 21 21:41:17 2019
255,Designer102,XILINX-1026360-A2197-AFX3-BRD-46-for assignment-zaidi-01,Read DRC for Back Annotation,832,134855,Mon Mar 25 02:02:47 2019
256,Designer102,XILINX-1026360-A2197-AFX3-BRD-47,Change Line,32,121053,Tue Mar 26 00:11:25 2019
257,Designer102,XILINX-1026360-A2197-AFX3-BRD-47-1,Change Line,104,121641,Tue Mar 26 00:18:26 2019
258,Designer102,XILINX-1026360-A2197-AFX3-BRD-47-1,Change Line,175,121254,Tue Mar 26 00:15:49 2019
259,Designer102,XILINX-1026360-A2197-AFX3-BRD-48-1,Import Subdrawing,24,171624,Tue Mar 26 05:16:49 2019
260,Designer102,XILINX-1026360-A2197-AFX3-BRD-52-6,Design View,144,155824,Wed Mar 27 04:00:48 2019
261,Designer102,XILINX-1026360-A2197-AFX3-BRD-52-6,Split Shape,199,161525,Wed Mar 27 04:18:44 2019
262,Designer102,XILINX-1026360-A2197-AFX3-BRD-53,Change Line,193,194520,Wed Mar 27 07:48:33 2019
263,Designer102,XILINX-1026360-A2197-AFX3-BRD-53,Change Line,20,194838,Wed Mar 27 07:48:58 2019
264,Designer102,XILINX-1026360-A2197-AFX3-BRD-55-10,Design View,1110,162007,Thu Mar 28 04:38:38 2019
265,Designer102,XILINX-1026360-A2197-AFX3-BRD-55-10,Design View,132,163844,Thu Mar 28 04:40:57 2019
266,Designer102,XILINX-1026360-A2197-AFX3-BRD-55-10,Design View,155,161632,Thu Mar 28 04:19:08 2019
267,Designer102,XILINX-1026360-A2197-AFX3-BRD-55-10,Design View,379,160006,Thu Mar 28 04:06:26 2019
268,Designer102,XILINX-1026360-A2197-AFX3-BRD-55-10,Design View,42,161917,Thu Mar 28 04:19:59 2019
269,Designer102,XILINX-1026360-A2197-AFX3-BRD-55-10,Design View,426,164110,Thu Mar 28 04:48:16 2019
270,Designer102,XILINX-1026360-A2197-AFX3-BRD-55-10,Design View,46,160634,Thu Mar 28 04:07:20 2019
271,Designer102,XILINX-1026360-A2197-AFX3-BRD-55-10,Design View,534,160727,Thu Mar 28 04:16:22 2019
272,Designer102,XILINX-1026360-A2197-AFX3-BRD-55-12,Design View,9,174429,Thu Mar 28 05:44:39 2019
273,Designer102,XILINX-1026360-A2197-AFX3-BRD-55-3,Highlight Count,7,114000,Wed Mar 27 23:40:07 2019
274,Designer102,XILINX-1026360-A2197-AFX3-BRD-55-6,Design View,87,140605,Thu Mar 28 02:07:32 2019
275,Designer102,XILINX-1026360-A2197-AFX3-BRD-55-7,Design View,32,141514,Thu Mar 28 02:15:46 2019
276,Designer102,XILINX-1026360-A2197-AFX3-BRD-56-1,Design View,140,184950,Thu Mar 28 06:52:10 2019
277,Designer102,XILINX-1026360-A2197-AFX3-BRD-56-2,Design View,18,190112,Thu Mar 28 07:01:30 2019
278,Designer102,XILINX-1026360-A2197-AFX3-BRD-56-2,Design View,85,190255,Thu Mar 28 07:04:20 2019
279,Designer102,XILINX-1026360-A2197-AFX3-BRD-58-1,Change Line,126,105047,Thu Mar 28 22:52:54 2019
280,Designer102,XILINX-1026360-A2197-AFX3-BRD-58-1,Change Line,326,115134,Thu Mar 28 23:57:00 2019
281,Designer102,XILINX-1026360-A2197-AFX3-BRD-58-1,Change Line,707,115704,Fri Mar 29 00:08:51 2019
282,Designer102,XILINX-1026360-A2197-AFX3-BRD-58-1,Change Line,81,105304,Thu Mar 28 22:54:26 2019
283,Designer102,XILINX-1026360-A2197-AFX3-BRD-58-2,Design View,11,124917,Fri Mar 29 00:49:29 2019
284,Designer102,XILINX-1026360-A2197-AFX3-BRD-58-2,Design View,26,123739,Fri Mar 29 00:38:05 2019
285,Designer102,XILINX-1026360-A2197-AFX3-BRD-58-6-swell,Reduce Thermal Relief,186,153916,Fri Mar 29 03:42:22 2019
286,Designer102,XILINX-1026360-A2197-AFX3-BRD-62-3,DRC View,142,105303,Fri Mar 29 22:55:25 2019
287,Designer102,XILINX-1026360-A2197-AFX3-BRD-62-3,DRC View,27,105531,Fri Mar 29 22:55:58 2019
288,Designer102,XILINX-1026360-A2197-AFX3-BRD-62-3,DRC View,323,102503,Fri Mar 29 22:30:26 2019
289,Designer102,XILINX-1026360-A2197-AFX3-BRD-63-1,Design View,26,123908,Sat Mar 30 00:39:34 2019
290,Designer102,XILINX-1026360-A2197-AFX3-BRD-65,DRC View,132,153404,Sat Mar 30 03:36:16 2019
291,Designer102,XILINX-1026360-A2197-AFX3-BRD-65,DRC View,83,153233,Sat Mar 30 03:33:56 2019
292,Designer102,XILINX-1026360-A2197-AFX3-BRD-69,Design View,171,093848,Sun Mar 31 21:41:39 2019
293,Designer102,XILINX-1026360-A2197-AFX3-BRD-69,Design View,207,092216,Sun Mar 31 21:25:43 2019
294,Designer102,XILINX-1026360-A2197-AFX3-BRD-69,Design View,22,092626,Sun Mar 31 21:26:48 2019
295,Designer102,XILINX-1026360-A2197-AFX3-BRD-69,Design View,23,092747,Sun Mar 31 21:28:10 2019
296,Designer102,XILINX-1026360-A2197-AFX3-BRD-69,Design View,36,092849,Sun Mar 31 21:29:25 2019
297,Designer102,XILINX-1026360-A2197-AFX3-BRD-70,Design View,67,103711,Sun Mar 31 22:38:18 2019
298,Designer102,XILINX-1026360-A2197-AFX3-BRD-70,Design View,7,103659,Sun Mar 31 22:37:07 2019
299,Designer102,XILINX-1026360-A2197-AFX3-BRD-70-1,Waive same net mask to mask drc,164,100358,Sun Mar 31 22:06:42 2019
300,Designer102,XILINX-1026360-A2197-AFX3-BRD-70-2,Design View,38,102359,Sun Mar 31 22:24:37 2019
301,Designer102,XILINX-1026360-A2197-AFX3-BRD-72-1,Design View,79,122522,Mon Apr  1 00:26:41 2019
302,Designer102,XILINX-1026360-A2197-AFX3-BRD-73-1,Design View,31,142705,Mon Apr  1 02:27:37 2019
303,Designer102,XILINX-1026360-A2197-AFX3-BRD-74,Design View,116,145514,Mon Apr  1 02:57:10 2019
304,Designer102,XILINX-1026360-A2197-AFX3-BRD-74,Design View,31,145411,Mon Apr  1 02:54:42 2019
305,Designer102,XILINX-1026360-A2197-AFX3-BRD-74,Design View,34,154744,Mon Apr  1 03:48:19 2019
306,Designer102,XILINX-1026360-A2197-AFX3-BRD-82,Design View,33,102520,Tue Apr  2 22:25:53 2019
307,Designer102,XILINX-1026360-A2197-AFX3-BRD-82,Design View,625,102559,Tue Apr  2 22:36:24 2019
308,Designer102,XILINX-1026360-A2197-AFX3-BRD-82-1,Waive same net mask to mask drc,456,110706,Tue Apr  2 23:14:42 2019
309,Designer102,XILINX-1026360-A2197-AFX3-BRD-82-2,Design View,1492,132840,Wed Apr  3 01:53:32 2019
310,Designer102,XILINX-1026360-A2197-AFX3-BRD-82-2,Design View,26,120542,Wed Apr  3 00:06:09 2019
311,Designer102,XILINX-1026360-A2197-AFX3-BRD-82-2,Design View,33,135342,Wed Apr  3 01:54:15 2019
312,Designer102,XILINX-1026360-A2197-AFX3-BRD-82-2,Design View,66,112438,Tue Apr  2 23:25:45 2019
313,Designer102,XILINX-1026360-A2197-AFX3-BRD-82-2,Design View,7,132828,Wed Apr  3 01:28:35 2019
314,Designer102,XILINX-1026360-A2197-AFX3-BRD-82-4,Design View,212,145357,Wed Apr  3 02:57:29 2019
315,Designer102,XILINX-1026360-A2197-AFX3-BRD-89,Check Gerber Setting,2,110154,Wed Apr  3 23:01:56 2019
316,Designer102,XILINX-1026360-A2197-AFX3-BRD-89,Check Gerber Setting,3,105952,Wed Apr  3 22:59:55 2019
317,Designer102,XILINX-1026360-A2197-AFX3-BRD-91,Design View,10,144442,Thu Apr  4 02:44:52 2019
318,Designer102,XILINX-1026360-A2197-AFX3-BRD-91,Design View,11,144535,Thu Apr  4 02:45:46 2019
319,Designer102,XILINX-1026360-A2197-AFX3-BRD-91,Design View,43,144658,Thu Apr  4 02:47:42 2019
320,Designer102,XILINX-1026360-A2197-AFX3-BRD-91,Design View,447,143600,Thu Apr  4 02:43:27 2019
321,Designer102,XILINX-1026360-A2197-AFX3-BRD-99,Check Gerber Setting,2,175608,Fri Apr  5 05:56:10 2019
322,Designer102,XILINX-1026361-A2197-AFX3-BRD-04,DiffPair Info,n_a,124619,Thu Apr 25 00:46:19 2019
323,Designer102,XILINX-1026361-A2197-AFX3-BRD-04,DiffPair Info,n_a,142045,Thu Apr 25 02:20:44 2019
324,Designer102,XILINX-1026362-A2197-AFX3-BRD-07,Check Un-Miter,30,103540,Sun May  5 22:36:10 2019
325,Designer102,XILINX-1027500-PassThru-BRD-10,Design View,18,111128,Wed Apr  3 23:11:46 2019
326,Designer102,XILINX-1027500-PassThru-BRD-16,Design View,72,160546,Mon Apr  8 04:06:58 2019
327,Designer102,XILINX-1027500-PassThru-BRD-16,Design View,79,172154,Mon Apr  8 05:23:13 2019
328,Designer102,XILINX-1027500-PassThru-BRD-17,Design View,66,144850,Tue Apr  9 02:49:56 2019
329,Designer102,XILINX-1027500-PassThru-BRD-17,TDR Report,0,112134,Mon Apr  8 23:21:34 2019
330,Designer102,XILINX-1027500-PassThru-BRD-19,Check Design Important,186,154555,Tue Apr  9 03:49:01 2019
331,Designer102,XILINX-1027500-PassThru-BRD-19,Check Design Important,65,154440,Tue Apr  9 03:45:45 2019
332,Designer102,XILINX-1027500-PassThru-BRD-19,FAB Drawing,89,153725,Tue Apr  9 03:38:54 2019
333,Designer102,XILINX-1027500-PassThru-BRD-20,Check Gerber Setting,1,171301,Tue Apr  9 05:13:02 2019
334,Designer102,XILINX-1027500-PassThru-BRD-20,Check Gerber Setting,2,170948,Tue Apr  9 05:09:50 2019
335,Designer102,XILINX-1027500-PassThru-BRD-20,Check Gerber Setting,2,171324,Tue Apr  9 05:13:26 2019
336,Designer102,XILINX-1029200-D1760-AFX3-BRD-3-2,Highlight Count,5,115007,Wed May  8 23:50:11 2019
337,Designer102,XILINX-1029200-D1760-AFX3-BRD-4-7,Highlight Count,11,090837,Fri May 10 21:08:48 2019
338,Designer102,XILINX-1029200-D1760-AFX3-BRD-4-7,Highlight Count,14,093935,Fri May 10 21:39:49 2019
339,Designer102,XILINX-1029200-D1760-AFX3-BRD-4-7,Highlight Count,9,094017,Fri May 10 21:40:26 2019
340,Designer102,XILINX-STANDARD-TEMPLATE-GENII-BRD-6-R0G-2,Place Comp Under DUT,297,145323,Fri May  3 02:58:20 2019
341,Designer102,XILINX-XXXXXXX-D1760-AFX3-BRD-1-1,Split Shape,10,145629,Wed Apr 24 02:56:39 2019
342,Designer102,XILINX-XXXXXXX-D1760-AFX3-BRD-1-1,Split Shape,18,175400,Tue Apr 23 05:54:18 2019
343,Designer102,XILINX-XXXXXXX-D1760-AFX3-BRD-1-8,Place Comp Under DUT,104,104918,Fri Apr 26 22:51:02 2019
344,Designer104,71119240,Padstack Generator,225,161404,Fri Apr  5 04:17:50 2019
345,Designer104,71119240,Padstack Generator,355,170753,Fri Apr  5 05:13:48 2019
346,Designer104,BGA,Padstack Generator,1195,111806,Tue Apr  2 23:38:01 2019
347,Designer104,BGA,Padstack Generator,8118,113813,Wed Apr  3 01:53:31 2019
348,Designer104,HISILICON-1018220-SD5182HV100PIBN-B-BRD-195-5,Check Gerber Setting,n_a,164844,Tue Nov  6 03:48:44 2018
349,Designer104,HISILICON-1018220-SD5182HV100PIBN-B-BRD-195-5,Check Gerber Setting,n_a,164957,Tue Nov  6 03:49:57 2018
350,Designer104,HISILICON-1027080-PHOENIX_6DIE_CP-BRD-35,Create Capacitance Sheet & Short Check Report,24,223816,Mon May  6 22:38:40 2019
351,Designer104,HISILICON-1027080-PHOENIX_6DIE_CP-BRD-35,Create Capacitance Sheet & Short Check Report,26,163912,Thu Apr 25 04:39:37 2019
352,Designer104,HISILICON-1027200-BRD-75,Check Gerber Setting,3,114048,Wed May  1 23:40:50 2019
353,Designer104,HISILICON-1027350-brd-79,FAB Notes Info,5,021357,Thu May  9 02:14:01 2019
354,Designer104,Technoprobe-1023450-DMA-XCVUAPS-PLB-8-d14-sum2,Check Color Legend,29.txt,,Wed Nov  7 01:20:08 2018
355,Designer104,Technoprobe-1023450-DMA-XCVUAPS-PLB-8-d14-sum2,Check Color Legend,47.txt,,Wed Nov  7 01:18:18 2018
356,Designer104,XILINX-1020500-VIRTEXUSP-FSGA2577-BRD-50,TDR Report,0,112314,Wed Apr 10 23:23:15 2019
357,Designer104,XILINX-1020500-VIRTEXUSP-FSGA2577-BRD-50,TDR Report,0,175605,Thu Apr 11 05:56:05 2019
358,Designer107,71119240,Padstack Generator,181,104342,Sun Apr  7 22:47:46 2019
359,Designer107,71119240,Padstack Generator,26,105144,Sun Apr  7 22:52:13 2019
360,Designer107,71119240,Padstack Generator,27,114422,Sun Apr  7 23:45:49 2019
361,Designer107,HISILICON-1025740-HI1711V100-BRD-4-2-faraz,Read DRC for Back Annotation,20,105111,Wed Apr 17 22:51:31 2019
362,Designer107,HISILICON-1025740-HI1711V100-BRD-4-2-faraz,Read DRC for Back Annotation,45,104708,Wed Apr 17 22:47:53 2019
363,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,134,140515,Tue May  7 02:07:28 2019
364,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,14,112442,Mon May  6 23:24:56 2019
365,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,14,121533,Tue May  7 00:15:47 2019
366,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,140,100110,Mon May  6 22:03:30 2019
367,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,15,121255,Tue May  7 00:13:10 2019
368,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,154,094127,Mon May  6 21:44:01 2019
369,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,156,101826,Mon May  6 22:21:01 2019
370,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,17,101740,Mon May  6 22:17:57 2019
371,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,19,104159,Mon May  6 22:42:18 2019
372,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,19,120419,Tue May  7 00:04:38 2019
373,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,22,104227,Mon May  6 22:42:49 2019
374,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,23,143934,Tue May  7 02:39:57 2019
375,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,24,143803,Tue May  7 02:38:27 2019
376,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,247,095223,Mon May  6 21:56:30 2019
377,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,25,093432,Tue May  7 21:34:57 2019
378,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,25,095636,Tue May  7 21:57:01 2019
379,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,25,151315,Tue May  7 03:13:40 2019
380,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,26,101018,Tue May  7 22:10:44 2019
381,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,26,143606,Tue May  7 02:36:32 2019
382,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,26,151557,Tue May  7 03:16:23 2019
383,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,27,101933,Tue May  7 22:19:59 2019
384,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,28,095449,Tue May  7 21:55:17 2019
385,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,28,102155,Tue May  7 22:22:22 2019
386,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,28,104511,Mon May  6 22:45:39 2019
387,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,28,140734,Tue May  7 02:08:02 2019
388,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,28,142920,Tue May  7 02:29:48 2019
389,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,29,093537,Tue May  7 21:36:05 2019
390,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,29,114259,Mon May  6 23:43:27 2019
391,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,30,094004,Tue May  7 21:40:34 2019
392,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,30,094309,Tue May  7 21:43:38 2019
393,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,30,135002,Tue May  7 01:50:32 2019
394,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,30,135300,Tue May  7 01:53:29 2019
395,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,30,140915,Tue May  7 02:09:44 2019
396,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,31,093723,Tue May  7 21:37:53 2019
397,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,31,093926,Mon May  6 21:39:57 2019
398,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,31,112402,Mon May  6 23:24:33 2019
399,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,31,134123,Tue May  7 01:41:54 2019
400,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,31,143111,Tue May  7 02:31:42 2019
401,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,31,151213,Tue May  7 03:12:43 2019
402,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,31,151442,Tue May  7 03:15:12 2019
403,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,32,093550,Mon May  6 21:36:22 2019
404,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,32,105239,Mon May  6 22:53:11 2019
405,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,32,114940,Mon May  6 23:50:12 2019
406,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,32,121154,Tue May  7 00:12:26 2019
407,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,32,140305,Tue May  7 02:03:36 2019
408,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,33,143438,Tue May  7 02:35:11 2019
409,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,34,094726,Tue May  7 21:47:59 2019
410,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,34,095840,Tue May  7 21:59:13 2019
411,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,34,101748,Tue May  7 22:18:22 2019
412,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,34,112250,Mon May  6 23:23:23 2019
413,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,34,114824,Mon May  6 23:48:57 2019
414,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,34,135848,Tue May  7 01:59:21 2019
415,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,35,105502,Mon May  6 22:55:37 2019
416,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,35,105638,Mon May  6 22:57:13 2019
417,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,35,112008,Mon May  6 23:20:43 2019
418,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,35,113114,Mon May  6 23:31:49 2019
419,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,35,134541,Tue May  7 01:46:16 2019
420,Designer107,NVIDIA-1026910-GA100-NVLNK3-DC BOARD-BRD-42,Change Cline By Window,36,094958,Tue May  7 21:50:33 2019
